,x,y,year,topic,category,authors
0,8.526848,9.177974,2026,"Accounting scandals, auditor ratification, and institutional investors: evidence from the Wirecard scandal in Germany",Auditing,Tessa Kunkel
1,9.151311,8.945426,2026,Media framing and the transformation of the UK audit regulator after Carillion,Auditing,"Alan Duboisee de Ricquebourg, Warren Maroun, Dannielle Cerbone, Wayne van Zijl"
2,6.206341,6.7859674,2026,Navigating credibility in unregulated assurance markets,Auditing,Conor Clune
3,9.408384,9.374101,2026,Do assigned audit partners perform higher quality audits than self-selected auditors?,Auditing,"Jan Bouwens, Olof Bik, Tjibbe Bosman"
4,9.39856,9.165123,2026,Local-office-unaffiliated engagement quality reviewers and audit quality: evidence from China,Auditing,"Weiyan Hu, Xuejiao Liu, Wenqi Pei, Baohua Xin"
5,9.422728,9.355976,2026,Political contributions by audit engagement partners surrounding the implementation of mandatory partner name disclosure in the US,Auditing,Lianghui Wang
6,8.252359,9.268399,2026,Critical audit matters and debt pricing: unveiling the moderating effect of corporate governance,Auditing,"Atm Karim, Tianhui Lu, Mohamed Elsayed"
7,4.884707,10.523849,2026,An examination of the impact of sanction on KAM disclosure: evidence from Taiwan,Auditing,"Shu-Ling Yeh, Ai-Ru Yen, Hsiao-Lun Lin, Anxuan Xie"
8,8.557057,9.004357,2026,Educational distance between CEO and auditors: evidence from key audit matters and audit pricing in China,Auditing,"Zhenyuan Qian, Xiaogang Bi, Chen Bu"
9,8.909864,9.333034,2026,Auditing in times of crisis: evidence from the COVID-19 pandemic,Auditing,Gilad Livne
10,8.154865,9.289448,2026,Auditor resignation and internal control opinions in financially distressed firms,Auditing,"Emrah Ekici, Onur Oz"
11,9.1078825,9.214065,2026,Internal control audit deficiency rates and the quality of internal control audit opinions,Auditing,Al Ghosh
12,5.7886586,8.573259,2026,Opportunistic CSR assurance and implied cost of equity,Auditing,"Yusuf Ag, Sardar Ahmad, Charlie Cai"
13,8.735371,9.275543,2026,Short-selling threats and equity incentives to audit committees: evidence from Reg SHO,Auditing,"Simon Fung, Janus Jian Zhang, Zhenyu Zhang, Stephen Zhou"
14,9.226698,8.8697405,2026,"When the dead still hire: zombie firms, audit signals, and employment outcomes",Auditing,"Fatemeh Anbarloo, Wenxia Ge, Tiemei (Sarah) Li"
15,8.063568,9.031133,2026,Residency beyond borders: executives’ foreign ties and audit pricing,Auditing,"Chen Bu, Ziyu Liu"
16,8.729595,9.28554,2026,Determinants of voluntary audit following reduced obligations: the case of SMEs in France after the “PACTE” law,Auditing,"Aymen Abbadi, Hélène de Brébisson"
17,8.657337,9.082391,2026,Monitoring the auditor: evidence from institutional investors’ votes,Auditing,"Luciana Orozco, Silvina Rubio"
18,8.803775,9.229164,2026,"When auditors talk, do retail investors listen? Evidence from expanded audit",Auditing,"Lin Wang, Donghui Wu, Jianyu Zhao, Yifan Hou"
19,9.095197,8.882996,2026,When does audit quality pay off? Institutional development and the shift from signaling to compliance in auditor choice,Auditing,Marit Kringlen
20,8.524784,8.105448,2026,Auditors and AI: understanding identity threats and the process of normalization,Auditing,"Arina Hranovska, Martijn van der Steen, Lucia Bellora-Bienengräber, Sebastian Firk, Ann Tank"
21,8.156469,8.133431,2026,Availability of AI tools and their effect on the auditing process,Auditing,"Barbara Schöndube-Pirchegger, Jens Robert Schöndube"
22,8.192763,8.363495,2026,Can AI reduce audit quality? Cross-domain knowledge transfer and the cost of specialization,Auditing,"Yujing Gong, Yanxiong Gong, Rui Sun"
23,9.083738,9.385617,2026,Do all BIG 4 auditors deliver the same quality in Europe? Testing knowledge spillover vs self-interest threat in the NAFs–KAMs relationship,Auditing,"Anojan Vickneswaran, Ferdinand Gul"
24,7.1435976,9.091427,2026,How large language models affect audit quality: causal evidence from a randomized field experiment,Auditing,"Markus Jezierski, Sascha Kaltenpoth, Oliver Müller, Barbara E. Weißenberger"
25,9.2364025,9.126911,2026,Do administrative staff matter for audit quality?,Auditing,"Feng Chen, Song Chen, Ting-Chiao Huang, Linda Myers"
26,8.880656,9.163353,2026,Does auditor rotation deliver a fresh look? Evidence from the content and specificity of KAM disclosures,Auditing,"Yussu Hsiao, Wuchun Chi, Yu-Tzu Chang, Anxuan Xie"
27,4.7747974,4.3858924,2026,Negative environmental and climate news and environmental and climate-related critical audit matters,Auditing,"Wuchun Chi, Cheng-Yu Hsieh, Sabrina Kang, Shu-Hsien Lin"
28,9.339958,9.243684,2026,Key audit matters and their specific audit procedures – what audit reports tell us about audit quality at the account and entity level,Auditing,"Annalena Kaakschlief, Christoph Teucher, Nicole Ratzinger-Sakel"
29,9.394964,8.840642,2026,Media coverage and job entry in the audit profession,Auditing,"Janik Wecks, Johannes Voshaar, Jochen Zimmermann"
30,9.057395,8.435862,2026,"Does having accountant parents matter for auditors’ career choices, career advancement, and audit quality",Auditing,"Tobias Svanström, Limei Che, Oscar Stålnacke"
31,9.177029,9.30268,2026,Do internally promoted auditors outperform externally hired ones?,Auditing,"Guoling Bu, Jun Chen, Christian Peters"
32,9.10877,9.135857,2026,Can rainmakers in accounting firm be both revenue stars and audit quality champions?,Auditing,"Ye Ji Lee, Younghan Lee"
33,9.324869,8.950663,2026,Where proxies meet practice: qualitative insights into audit quality measurement,Auditing,"Markus Mottinger, Alexander Hofer"
34,9.232085,9.095285,2026,Do mandated checklists enhance audit quality? Evidence from a natural experiment,Auditing,"Gopal Krishnan, Nagarjun S, Bhavya Singhvi"
35,9.204966,8.962631,2026,Auditing on the information superhighway: mobile internet and local audit market competition,Auditing,"Erdong Wang, Jiexuan Wang, Keyuan Zhang, Yiwen Chen"
36,7.96746,9.205535,2026,Economic consequences of country-by-country reporting: evidence from audit fees,Auditing,"Justin Chircop, Shaohua He, Jiancheng (Duncan) Liu"
37,9.252105,9.2889595,2026,"Non-compete agreement enforceability, audit effectiveness, and efficiency",Auditing,"Pradeep Sapkota, Md Nazmul Islam, Sarfraz Khan"
38,6.774236,6.770932,2026,Assessing blockchain adoption in accounting and auditing in Sweden,Auditing,Gabriela Ariciu
39,8.140162,8.131789,2026,The impact of artificial intelligence on audit task outcomes,Auditing,Annika Bonrath
40,9.402598,8.772488,2026,Audit offices’ cybersecurity experience and industry range,Auditing,"Christelle Alkhoury, Javad Rajabalizadeh"
41,9.515481,9.224273,2026,Hop on a Zoom? Do client incivility and virtual work modalities impact auditors’ perceptions of organizational support?,Auditing,Sarah McCoy
42,8.210298,8.029114,2026,Small seems plausible: effects of magnitude appearance on auditors’ causal and skeptical judgments of AI-detected correlations,Auditing,"Tracie Majors, Sebastian Stirnkorb, Isaac Yamoah"
43,8.2988825,8.189378,2026,Quantum cognition and ethical pathways in AI governance: an examination of chief audit executives’ reporting standards and decision-making dynamics,Auditing,"Waymond Rodgers, Salem Al Fayi"
44,9.236129,9.240313,2026,Trust under scrutiny: audit partner-CFO trust and audit quality,Auditing,Ole-Kristian Hope
45,9.147607,8.956834,2026,FRC quality inspections and materiality judgment,Auditing,"Omar de Ines Anton, Stavriana Hadjigavriel, Arpine Maghakyan"
46,7.9719934,9.350771,2026,Cross-border audit regulation and debt structure concentration: evidence from PCAOB international inspections,Auditing,"Yiye Liu, Yangxin Yu, Xindong Zhu, Simon Fung"
47,9.136599,9.308967,2026,"Audit committee, internal audit function and audit quality: emerging market perspective",Auditing,"Oksana Kim, Byron Pike"
48,8.614625,9.28728,2026,No glory in prevention? The case of the audit association of German private banks,Auditing,"Fabian Müller, Barbara E. Weißenberger"
49,9.146193,8.93831,2026,The power of knowledge: soft governance and audit quality,Auditing,"Youdi Zhu, Fang Zhang"
50,8.992525,8.922517,2026,Secrecy culture and the communicative value of key audit matters: evidence from Europe,Auditing,"Lay Huay Yeap, Pamela Kent, Natalie Elms, Daifei (Troy) Yao"
51,8.866924,8.961738,2026,Auditor reputation trap,Auditing,Sebastian Kronenberger
52,9.4126,9.304784,2026,How audit partners shape key audit matters (KAMs)?,Auditing,"Yu-Tzu Chang, Wuchun Chi"
53,9.003148,8.490143,2026,Being a professional accountant: individual auditors’ propriety legitimacy judgements under intense audit oversight,Auditing,"Sanjay Bissessur, Gerjanne Beltman, Isabelle van Dijk, Sanne Gaspersz"
54,9.328131,8.635124,2026,"Human capital development in auditing: a qualitative study of learning mechanisms, challenges, and differences across audit firms",Auditing,"Lobke Weijers, Bart Dierynck, Claudia Marangoni, Christian Peters"
55,9.412892,8.830462,2026,Audit teams: a systematic review and integrative framework,Auditing,"Bryan Malki, Timur Uman, Miguel Gil"
56,2.4212263,10.237075,2026,ESG assurance and the timeliness of ESG reporting: evidence from Taiwan,Auditing,"Feng-Yi Lin, Szu-Yin (Jennifer) Wu, Teng-Shih Wang"
57,9.077035,8.230902,2026,Sustainability expertise in the audit profession: evidence from error restatements,Auditing,"Janine Maniora, Kajatheepan Navanathan"
58,6.21669,5.449512,2026,The impact of sustainability assurance and the choice of assurance provider on narrative sustainability disclosure: evidence from the European Union’s Non-Financial Reporting Directive,Auditing,"Aaron Kasischke, Brigitte Eierle"
59,2.3608904,10.120015,2026,ESG assurance and anti-ESG laws: evidence from state-level laws,Auditing,"Siqi Fan, Matthew Hinton"
60,4.5174427,4.2520604,2026,Auditors’ response to corporate climate lobbying,Auditing,"Dimitrios Gounopoulos, Ole-Kristian Hope, Vlad-Andrei Porumb, Mingran Zhang"
61,9.229113,7.122772,2026,Relative age and career outcomes: evidence from the accounting profession,Auditing,"Huan Ke, Janus Jian Zhang, Byron Song, Di Guo"
62,9.322174,8.546198,2026,Generation Z in the Swedish audit profession: generational differences in work values and implications for retention,Auditing,"Nellie Gertsson, Elin Smith, Elina Holm, Adam Turesson"
63,8.142297,8.225205,2026,Assessing the efficiency and effectiveness of AI adoption in auditing and advisory practices: an empirical investigation,Auditing,"Mohamed Hegazy, Karim Hegazy, Mohamed el-Deeb, Yasser Halim"
64,8.958949,9.048321,2026,"The economics of audit quality: reputation capital, liability, and market demand",Auditing,"Marcel Steller, Erich Pummerer"
65,9.452264,9.362605,2026,Political partisanship of audit engagement partners and audit outcomes: evidence from the U.S.,Auditing,"Corvin Kintzel, Sven Hartlieb, Stephan Küster"
66,8.978515,8.80102,2026,Do family firms pay less for audits? Evidence from Japan,Auditing,Yue Yang
67,9.518128,9.275898,2026,Client third-party specialists and audit engagement,Auditing,Zeping Pan
68,8.591583,9.288633,2026,Government customer base and audit pricing,Auditing,"Yifan Jia, Shuqing Luo"
69,8.757949,9.281631,2026,Public support and private assurance: how anticipated government subsidies affect voluntary audit choices?,Auditing,"Chen Chen, Feng Chen, Ting-Chiao Huang, Jiancheng (Duncan) Liu"
70,8.540713,9.350175,2026,Audit regulation for financially constrained firms,Auditing,Negin Attar-Niggeman
71,9.544842,9.336943,2026,Synergy between audit and non-audit services,Auditing,"Qiang Guo, Joseph Gerakos, Christopher Koch, Aiyong Zhu"
72,9.211979,8.853941,2026,Fostering audit quality through social learning from errors,Auditing,"Diane Breesch, Menno Craninckx, Therese Grohnert, Linde Kerckhofs, Marie-Laure Vandenhaute"
73,7.753833,9.290988,2026,The spillover effects of SEC monitoring on auditor disclosures,Auditing,"Jun Nguyen, Nhan Ha"
74,8.777167,9.240194,2026,Effects of the EU audit reform on the revenue composition of audit firms,Auditing,"Christian Bernard, Ulf Bruggemann"
75,8.188028,9.2661,2026,Economic policy uncertainty and audit market dynamics: international evidence,Auditing,"Belen Gill de Albornoz, Araceli Mora, Sha Yang"
76,9.075358,9.367457,2026,"Strategic responses to resource dependence: how GNF, ANAF, and TNAF auditors navigate PCAOB remediation",Auditing,"Kenneth Bills, John Keyser, Marietta Peytcheva, Aleksandra Zimmerman"
77,9.540104,9.354518,2026,What does non-audit business mean to auditors and their clients? Evidence from examining Ernst & Young’s split events,Auditing,"Zhifeng Yang, Muzhi Wang, Jeffrey Pittman"
78,8.18068,8.757488,2026,Detecting structural breaks and anomalies in audit fees using foundational time-series forecasting AI,Auditing,"Markus Isack, Markus Mottinger"
79,8.733221,9.280822,2026,Can the number of auditors in a market be positively associated with auditors’ pricing power?,Auditing,Ling Chu
80,9.012655,9.360224,2026,Who benefits from the audit failure of a BIG 4 firm?,Auditing,Alain Schatt
81,8.629624,9.319602,2026,Do auditors price the risk related to a restated statement of cash flows?,Auditing,"Angela Pettinicchio, Mara Cameran, Davide Arrighi"
82,6.102545,7.5158534,2026,"Regulatory spillovers, board interlocks, and audit fees: evidence from comment letters",Auditing,"Beibei Yu, Marco Maria Mattei, Eleonora Monaco, Giovanni Cardillo"
83,7.6887507,9.117587,2026,Audit delay during regulatory relief of reporting deadline: evidence from Hong Kong,Auditing,"Belinda Yau, Jing Xue, Rubin Hao"
84,8.977443,8.956998,2026,The impact of the Lithuanian national audit office’s performance audits on the creation of public value: auditees’ perspectives,Auditing,"Asta Šalienė, Daiva Tamulevičienė"
85,8.948925,8.686516,2026,Audit in the dark: auditor responses to risk in the absence of authoritative guidance,Auditing,"Nhan Ha, Jun Nguyen, Beatriz Garcia Osma, W. Robert Knechel"
86,6.4672294,5.6176686,2026,Assurers’ perceptions of fraud risk in sustainability reporting,Auditing,"Laura Becker, Janine Maniora, Gregory Trompeter"
87,8.166653,8.060175,2026,Using artificial intelligence for fraud risk assessment: evidence from novice and experienced auditors,Auditing,"Marc Eulerich, David Wood, Scott Emett, Brant Christensen"
88,2.222514,9.844226,2026,The cost of sustainability assurance – European evidence on the determinants of ESG assurance fees,Auditing,"Nicolas Frenzel, Sven Hörner"
89,6.270286,5.4832754,2026,"Not mandatory but material: sustainability disclosure, reporting location, and auditor response around the world",Auditing,"June Cao, Zijie Huang, Ari Kristanto"
90,5.151032,5.0417643,2026,Green or gray auditors - who are the chosen ones for sustainability audits?,Auditing,"Lena Schäfer, Benedikt Downar, Christopher Koch"
91,4.298166,8.958341,2026,The effectiveness of the UK’s viability statement in providing early warning signs of corporate distress,Auditing,"Ruizhe Wang, Nurul Alam, Stewart Jones, Shan Zhou"
92,6.9929647,9.736652,2026,Cyber security risk disclosure and audit fees: evidence from machine learning-based risk measures,Auditing,"Atul Rai, Al Ghosh, Arun Upadhyay"
93,4.955252,7.089587,2026,Geopolitical risk in the supply chain and audit implications,Auditing,"Mukesh Garg, John Campbell, Aldonio Ferreira, Mehdi Khedmati, Farhan Permana"
94,2.524081,8.040888,2026,The influence of gender diversity in auditor-audit committee interaction on audit report timeliness,Auditing,"Faradillah Amalia Rivai, Li-Jen He, Ching Yen Li"
95,9.33712,8.4314165,2026,Enhancing talent by considering psychological safety in firm quality management systems: the effects of performance feedback on junior auditor help-seeking behavior,Auditing,"Regan Schmidt, Cameron Dubé, Brielle Perlett"
96,2.6581619,8.056432,2026,The impact of board gender diversity on audit pricing: the case of Greek local governments,Auditing,"Sandra Cohen, Stergios Leventis, Ioanna Malkogianni"
97,6.159285,7.835534,2026,The roles of impairment analysis timing and auditor oversight in recording goodwill impairment losses,Auditing,"Lauren Cunningham, Tamara Lambert, Marcy Shepardson"
98,8.507411,9.245257,2026,Government agency exposure and audit fees: business risk or external monitoring?,Auditing,"Chen Liu, Arpine Maghakyan"
99,8.477899,9.383602,2026,Non-audit services prohibition and fair value measurements: evidence from European Union banks,Auditing,"Giulio Greco, Velia Cenciarelli, Alessandro Gabrielli"
100,9.097431,8.402421,2026,Auditor personal values and professional scepticism - a qualitative study,Auditing,"Christo Karunananthan, Nithi Mohan, Prabanga Thoradeniya"
101,8.918983,8.816463,2026,"Roses given, fragrance in hand: clients’ charitable contributions in auditors’ hometowns and audit opinions",Auditing,"Kwok Tong Samuel Cheung, Egor Evdokimov"
102,9.5236845,9.369473,2026,Do audit partners affect clients’ tax reporting?,Auditing,"Alisha Blush, William Buslepp, Kenneth Reichelt"
103,8.233807,8.786142,2026,Impact of enterprise intelligent upgrading on audit fees: evidence from China,Auditing,"Aolin Leng, Yue Zhang, Ming Jia"
104,4.7830443,5.2987657,2026,Effects of nonfinancial audits of IPOs on green investment and audit quality,Auditing,"Emanuel Lederer, Kerstin Trummer"
105,8.171781,9.279919,2026,"SEC comment letters, auditor turnover and information asymmetry. Evidence from the banking industry",Auditing,"Davide Arrighi, Angela Pettinicchio, Mara Cameran"
106,7.656966,9.477953,2026,Safeguarding national security information: evidence from PCAOB international inspections and government procurement,Auditing,"Xiao Zhang, Jeffrey Ng, Jiawei Lu"
107,9.222327,8.688198,2026,Understanding audit firm culture through the lens of the competing values framework,Auditing,"Ann Vanstraelen, Murray Barrick, Olof Bik, Jere Francis, Lena Pieper"
108,9.08091,7.10936,2026,The role of cultural context in shaping moral judgment: a comparative study of accounting students in Croatia and Slovenia,Accounting Education,"Maja Zaman Groff, Tina Vuko, Ivana Perica, Marko Čular, Mina Ličen"
109,6.67815,8.421437,2026,Re-thinking the role of corporate reporting: supporting students in the transition,Accounting Education,"Doug Stuart, Atinuke Chineme, Wenyu Zhou, Irene Herremans"
110,3.1484368,6.3352923,2026,Making a choice among tax incentives,Accounting Education,"Wei Chern Koh, Tommy Yee"
111,9.28855,7.0349083,2026,Occupational licensing and labor market exit: evidence from continuing education requirements for accountants,Accounting Education,Parth Shah
112,9.232898,6.8005033,2026,"Examining the links between achievement goals, students’ approaches to learning, and learning outcomes in accounting studies",Accounting Education,"Hannu Ojala, Heta Tuominen, Markku Niemivirta, Jari Huikku"
113,9.119865,7.255909,2026,What drives accounting career attractiveness? An analysis of individual characteristics,Accounting Education,"Sofia Lourenço, Iryna Alves"
114,4.745223,4.1009173,2026,Climate awareness through active learning for young people and students (CATALYST),Accounting Education,"Elaine Doyle, Mary Curtin, Erin King"
115,9.212194,6.774776,2026,Wiki-based collaborative learning in accounting education: impact on academic performance and student perceptions,Accounting Education,"Lukas Schmidt, Andreas Seebeck, Johannes Voshaar"
116,6.969878,9.100582,2026,Testing the legitimacy of board examinations in the age of large language models: a stress test,Accounting Education,"Michelle Coetzee, Gideon Els, Nicolaas Strydom"
117,9.106105,6.692958,2026,Digitalization in managerial accounting education: evidence from German higher education,Accounting Education,"Janina Matern, Christian Beer"
118,9.245371,6.9183145,2026,Transforming professional accounting education: a social closure perspective,Accounting Education,"Karlien Dempsey, Karin Barac"
119,4.9679666,4.156971,2026,"Refining prompts, not delegating tasks: AI enhanced learning in climate accounting",Accounting Education,Ozlem Arikan
120,6.921051,5.0678887,2026,Visual representations of sustainability frameworks. Their roles in education for sustainability accounting,Accounting Education,"Katherine Christ, Roger Burritt, Stefan Schaltegger"
121,6.803315,4.969885,2026,Evolving sustainability integration in management accounting education: evidence from German universities,Accounting Education,"Ute Vanini, Janina Matern"
122,9.2592535,6.7672873,2026,From encounter to action: exploring walking as a pedagogy form with postgraduate accounting students in Scotland,Accounting Education,Yanru Zou
123,9.2228155,6.71361,2026,A new approach in teaching bookkeeping (NABO) to improve performance for secondary school students: an instructional design based on cognitive load theory,Accounting Education,"Jens Verhofstadt, Patricia Everaert, Evelien Opdecam"
124,7.896422,6.6401005,2026,Inner feedback in computational problem solving: which comparators support critical thinking?,Accounting Education,"Suzanne McCallum, David Nicol"
125,9.301942,6.9563665,2026,The impact of Chat GPT’s advice on professional judgment related with accounting and the role of accounting education,Accounting Education,"Satoshi Sugahara, Keita Kano"
126,9.226046,6.735559,2026,Is it good to play? Exploring the voluntary use of a mobile game application in learning accounting,Accounting Education,"Hebattallah Aboulmaaty, Nermeen Shehata"
127,9.165953,6.728112,2026,Engaging Generation Z in introductory accounting: survey evidence on learner-generated digital media and the talent pipeline,Accounting Education,"Monica Kabutey, Sudha Krishnan, Ping Lin, Jiarui (Iris) Zhang"
128,4.5024037,4.622835,2026,Third-party provision of carbon emission data and ESG ratings: evidence from climate TRACE,Financial Analysis,"Igor Kadach, Minjae Koo, Grace Li, Meiling Zhao"
129,5.272359,5.335562,2026,"Signaling the green light – green M&As, environmental materiality, and investor reactions",Financial Analysis,"Jan Bauer, Yannik Gehrke, Jan Hennig, Michael Wolff"
130,5.3517694,5.410727,2026,Lighting the green: the role of green bond sections in the European market,Financial Analysis,"Maryna Gulenko, Pia Stoczek"
131,4.8747582,8.970026,2026,Analysts’ capital expenditure forecasts and bank debt contracting,Financial Analysis,"Kristian Allee, Seraina Anagnostopoulou, Kamran Malikov"
132,5.5079417,8.424177,2026,The dynamic real effects of loan-loss provisioning methods on lending,Financial Analysis,Xiao Liu
133,5.533554,8.148875,2026,Social connectedness and the cost of bank loans,Financial Analysis,"Christofer Adrian, Cameron Truong, Qinfang Li, Hui Guo"
134,5.371542,7.7970896,2026,Are disclosed merger synergies realized?,Financial Analysis,"Roberto Vincenzi, Xuanheng Huang"
135,4.9696207,8.190063,2026,The role of earnings quality in addressing the acquisition premium puzzle for private equity funds,Financial Analysis,"Jung Yeun (June) Kim, Nan Zhou, Linna Shi"
136,4.9754934,9.40619,2026,Business model change and cash flow forecast accuracy,Financial Analysis,Stephan Kaiser
137,4.642494,8.872293,2026,What do reorganization plans reveal about post-bankruptcy outcomes?,Financial Analysis,"Wolfgang Breuer, Andreas Knetsch, Katharina Mersmann"
138,8.180036,8.914747,2026,"Dirty hands, clean slates? Public corruption and the fate of bankrupt firms",Financial Analysis,"Andreas Charitou, Nikolaos Kalyvas, Dimitrios Ntounis"
139,5.1727767,8.29658,2026,Political lobbying and debt contracting: consequences of borrowers and lenders lobbying the same legislator,Financial Analysis,"Derrald Stice, Junqiang Ke, Zhiming Ma, Lufei Ruan, Yunxiao Xu"
140,7.6433787,8.151713,2026,Generative AI for analysts,Financial Analysis,"Qian Zhang, Jian Xue, Wu Zhu"
141,4.42888,9.820239,2026,Sell-side analysts’ rating systems,Financial Analysis,"Tzachi Zach, Rong Wang, Leonardo Madureira, Ohad Kadan"
142,4.2282543,9.804542,2026,Chasing ‘star analyst’: the strategic shift in optimism,Financial Analysis,"Yuqi Han, Chi Zhang, Chi Zhang"
143,7.2230225,8.270587,2026,Information processing uncertainty and information rigidity,Financial Analysis,Yawen Qiu
144,8.747218,9.298309,2026,Industry externalities of activist short-selling: auditor propensity to issue going concern opinions,Financial Analysis,Matteo Merlo
145,5.289254,8.688916,2026,Short interest and earnings predictability,Financial Analysis,"Chunchi Wu, Shu-Ling Wu, Wenhan Yang"
146,2.7583222,9.98171,2026,Retail investors’ asymmetric reaction to ESG controversies,Financial Analysis,"Isabel van de Graaf, Kris Boudt, Marie-Laure Vandenhaute"
147,5.026918,7.422074,2026,Quantitative research on main street: evidence from seeking alpha,Financial Analysis,"Stanimir Markov, Jame Russell, Yuling Guo"
148,5.537192,9.4326315,2026,Stock screeners and managers’ voluntary disclosure: evidence from retail dividend investors,Financial Analysis,Adriano Salerno
149,4.1960564,7.242587,2026,The power of focus: how inventor-base concentration drives firm performance?,Financial Analysis,Jin Wang
150,5.21387,5.4938173,2026,Do analysts value green innovation? – evidence from the U.S. patent ”lottery”,Financial Analysis,Yujing Ma
151,5.2636633,5.446618,2026,Capital market reactions to green versus brown similar technological innovation potential in takeovers,Financial Analysis,"Maximilian Golsong, Friedrich Sommer"
152,4.755866,9.23631,2026,Forecasting long run earnings growth for global asset allocation,Financial Analysis,"Yingtong Dai, Richard Harris, Isaac Randall, Yi Zhang"
153,4.3119173,7.356839,2026,Disagreement and dispersion: the role of implied cost of capital uncertainty in market returns,Financial Analysis,"Jan Klose, Brian von Knoblauch"
154,5.2426972,7.268363,2026,Internal controls and newly public firms,Financial Analysis,"Narayanan Venkatraman, Al Ghosh"
155,5.0659823,8.962897,2026,The information value of US-listed foreign firms’ earnings announcements,Financial Analysis,"Elizabeth Demers, Stella Chen"
156,4.2093687,8.814356,2026,Compare the impact of Chinese and western values on corporate financial distress—evidence from Chinese list company,Financial Analysis,"Jingwen Fan, Aolin Leng"
157,3.4736485,8.247232,2026,Ideology meets politics: how expected presidential election outcomes influence insider trading by liberal top managers?,Financial Analysis,"Bo Gao, Ling Lin Harris"
158,5.7520227,9.713047,2026,The effect of intraindustry information transfers on product market competition and voluntary disclosure,Financial Analysis,"Margalit Samuel, Shai Levi, Versano Tsahi"
159,3.6934743,8.023839,2026,The changing influence of industry membership on corporate profitability,Financial Analysis,"Dimitris Kanelis, Benjamin Noordermeer, Erik Peek, Patrick Vorst"
160,3.6868985,7.0534825,2026,"Industrial productivity, investment, and corporate performance expectations",Financial Analysis,Olga Chara Pavlopoulou
161,4.5690193,9.816503,2026,Contrast effects and analyst forecasts,Financial Analysis,"Hangyuan Shi, Michael (Minye) Tang"
162,5.606014,5.7772946,2026,Spillover effects of the EU sustainable finance disclosure regulation (SFDR) on U.S. open-end funds,Financial Analysis,"April Klein, Qishen Fu, Ziqing Wang"
163,4.5647826,6.179273,2026,The establishment of environmental courts and corporate dividend policy: a cross-country study,Financial Analysis,"Yuxiang Zhong, Yuan Huang, Yueying Yuan"
164,4.3683233,8.390494,2026,Who speaks when the future is uncertain? The role of ownership,Financial Analysis,"Lucia Pierini, Gianfranco Siciliano, Suresh Radhakrishnan, Belén Villalonga"
165,5.274793,9.00728,2026,Do stock index revisions impact credit markets? Evidence from the US corporate bond and CDS markets,Financial Analysis,"Kai Chen, Ranjini Jha, Madhu Kalimipalli"
166,4.6772156,8.278964,2026,The effect of share repurchase regulations on earnings management: international evidence,Financial Analysis,Ni-Yun Chen
167,6.6831026,9.33841,2026,Formal and informal language in earnings conference calls,Financial Analysis,"Mengyang Guo, Kin Lo"
168,3.8378408,9.027765,2026,Earnings-call Q&A dynamics and market consequences in analyst–CEO interactions,Financial Analysis,"Javad Rajabalizadeh, Hannu Schadewitz"
169,4.9639053,9.309836,2026,"Strategic communication of bad news: AI-measured tone, disclosure channels, and investor reactions to earnings downgrades",Financial Analysis,"Han Donker, Yurim Lee, John Nofsinger, Laurel Orr"
170,4.847421,9.139096,2026,The virtual pivot: adaptive investor relations in the face of disruption,Financial Analysis,"Nayana Reiter, Andrea Down, Aida Wahid"
171,5.127868,8.410591,2026,The private information in public debt contracts,Financial Analysis,"Isabella Brancaccio, Francesco Grossetti, Paul Demere"
172,3.9323044,5.761525,2026,Tax receivable agreements: implications for post-IPO firm behavior,Financial Analysis,Derin Yilmazatilla
173,3.9913197,5.7252216,2026,Benevolent blunder: the (unintended) financial effects of IPO hasty investment,Financial Analysis,Siyang Tian
174,3.9482927,5.6031246,2026,Is the whole greater than the sum of its parts? Underpricing and long-run IPO performance,Financial Analysis,"Andreas Charitou, Irene Karamanou, Gerald Lobo, George Loizides"
175,5.233261,6.364993,2026,"The price of a toast: social norms, fiduciary duty, and M&A premium decisions in China",Financial Analysis,Yugang Chen
176,4.5432677,6.441929,2026,Dividend signaling and local religiosity: the role of risk attitudes,Financial Analysis,"Carmen Aranda, David Echeverry, Luiz Kabbach, Andrés Mesa Toro"
177,5.0447025,9.484207,2026,The impact of regulatory change on hedge fund performance,Financial Analysis,Fan Yang
178,4.40246,9.725935,2026,"Familiar partners, better forecasts? Analyst forecasts in repeated co-patent partnerships",Financial Analysis,"Caroline Lee, Yuqi Han, Zhongnan Xiang"
179,4.9098835,7.478468,2026,Beyond innovation: the impact of industry-university collaboration on firms’ cost of equity in China,Financial Analysis,"Wenxin Liu, Wei Sun, Huili Zhang, Jigao Zhu"
180,4.1760664,7.754071,2026,Innovation culture and the corporate life cycle: evidence from U.S. tech firms,Financial Analysis,"Victorya Maria Gomes, Robson Farias, Suliani Rover"
181,5.2155013,6.1309795,2026,Trade credit and SME productivity: evidence from China,Financial Analysis,Kerui Zhai
182,6.222704,9.698813,2026,Dissemination of information by small caps,Financial Analysis,"Dennis Böing, Urska Kosi"
183,5.0122957,7.287442,2026,Supply chain common institutional ownership and suppliers’ cost stickiness: evidence from China,Financial Analysis,"Chen Hua, Jian Huang, Yumin Li, Lei Zhu"
184,5.3806744,9.332439,2026,Index investing and disclosure: evidence from investor events,Financial Analysis,Lars Knorren
